"key","stockid","stockid_code","region","comparison","stock_comparison","stock_comparison_code","period","ty","MethodChange","B_recent","B_old","F_recent","F_old","Bmsy_recent","Bmsy_old","Fmsy_recent","Fmsy_old","B_by_Bmsy_recent","B_by_Bmsy_old","F_by_Fmsy_recent","F_by_Fmsy_old","OFL_ty_recent","OFL_ty_old","ty_code","num_assess","council","CouncilCode","interval.x","mu_B","mu_F","mu_Bmsy","mu_Fmsy","mu_B_by_Bmsy","mu_F_by_Fmsy","mu_OFL","log_B_recent","log_B_old","log_F_recent","log_F_old","log_Bmsy_recent","log_Bmsy_old","log_Fmsy_recent","log_Fmsy_old","log_B_by_Bmsy_recent","log_B_by_Bmsy_old","log_F_by_Fmsy_recent","log_F_by_Fmsy_old","log_OFL_ty_recent","log_OFL_ty_old","OFL_label","F_Fmsy_label","B_Bmsy_label","Fmsy_label","Bmsy_label","F_label","B_label","col_OFL_label","col_F_Fmsy_label","col_B_Bmsy_label","col_Fmsy_label","col_Bmsy_label","col_F_label","col_B_label","interval.y"
"SPRAT22-32_6","SPRAT22-32",27,"Europe (EU)",6,"SPRAT22-32_6",564,2,2010,NA,1710000,1500000,0.2,0.228,570000,570000,0.26,0.29,1.842105263,1.563157895,1.453846154,1.406896552,391501.7883,377604.6486,1,7,"Europe (EU)",8,7,1710000,0.2,570000,0.26,1.842105263,1.453846154,391501.7883,14.3520039284788,14.2209756660724,-1.6094379124341,-1.4784096500277,13.2533916398107,13.2533916398107,-1.34707364796661,-1.23787435600162,0.610909082237259,0.446708066810564,0.37421256470988,0.34138625161972,12.8777453622187,12.8416030240887,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,7
"SPRAT22-32_7","SPRAT22-32",27,"Europe (EU)",7,"SPRAT22-32_7",565,1,2012,NA,1780000,1720000,0.129775281,0.134302326,570000,570000,0.29,0.29,1.654385965,1.587719298,0.931034483,0.993103448,448090.8497,432986.6638,2,7,"Europe (EU)",8,1,1280000,0.18046875,570000,0.26,1.249122807,1.280769231,293053.9702,14.3921239222683,14.3578348487896,-2.04195093198512,-2.00766185616882,13.2533916398107,13.2533916398107,-1.23787435600162,-1.23787435600162,0.503429921857884,0.462298582716634,-0.0714589637228857,-0.0069204431223515,13.012751280347,12.9784622069722,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"SPRAT22-32_8","SPRAT22-32",27,"Europe (EU)",8,"SPRAT22-32_8",566,1,2012,NA,1640000,1720000,0.140853659,0.134302326,570000,570000,0.26,0.29,1.514035088,1.587719298,1.111538462,0.993103448,375475.3993,432986.6638,2,7,"Europe (EU)",8,2,1280000,0.18046875,570000,0.26,1.249122807,1.280769231,293053.9702,14.3102067998004,14.3578348487896,-1.96003380700641,-2.00766185616882,13.2533916398107,13.2533916398107,-1.34707364796661,-1.23787435600162,0.414778330440232,0.462298582716634,0.105745057512129,-0.0069204431223515,12.8359482335262,12.9784622069722,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"SPRAT22-32_9","SPRAT22-32",27,"Europe (EU)",9,"SPRAT22-32_9",567,1,2012,NA,1400000,1720000,0.165,0.134302326,570000,570000,0.26,0.29,1.338596491,1.587719298,1.25,0.993103448,320527.7799,432986.6638,2,7,"Europe (EU)",8,3,1280000,0.18046875,570000,0.26,1.249122807,1.280769231,293053.9702,14.1519827945855,14.3578348487896,-1.80180980508156,-2.00766185616882,13.2533916398107,13.2533916398107,-1.34707364796661,-1.23787435600162,0.291621670285481,0.462298582716634,0.22314355131421,-0.0069204431223515,12.6777242283417,12.9784622069722,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"SPRATNS_1","SPRATNS",14,"Europe (EU)",1,"SPRATNS_1",196,1,2012,NA,234000,294000,0.383,0.365,142000,142000,1.2,1.3,1.647887324,2.070422535,0.319166667,0.280769231,163520.5544,213875.6528,1,6,"Europe (EU)",8,1,88100,0.935,142000,0.7,0.620422535,1.335714286,44350.83474,12.3630763943398,12.5913350463208,-0.959720289801491,-1.00785792539965,11.8635823365834,11.8635823365834,0.182321556793955,0.262364264467491,0.499494057790629,0.72775270963538,-1.14204184555106,-1.27022218904522,12.0046939764027,12.27315006344,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"SPRATNS_10","SPRATNS",14,"Europe (EU)",10,"SPRATNS_10",197,1,2014,NA,415000,360000,0.713,0.646,142000,142000,0.7,0.7,2.922535211,2.535211268,1.018571429,0.922857143,208917.0989,181229.2906,3,6,"Europe (EU)",8,1,350000,0.676,142000,0.7,2.464788732,0.965714286,176195.1437,12.9360337992128,12.7938593104323,-0.338273858567841,-0.436955775199535,11.8635823365834,11.8635823365834,-0.356674943938732,-0.356674943938732,1.07245146253787,0.93027697400445,0.0184010857916487,-0.0802808311060041,12.2496927962773,12.1075183074303,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"SPRATNS_11","SPRATNS",14,"Europe (EU)",11,"SPRATNS_11",198,1,2014,NA,422000,360000,0.665,0.646,142000,142000,0.7,0.7,2.971830986,2.535211268,0.95,0.922857143,212441.0018,181229.2906,3,6,"Europe (EU)",8,2,350000,0.676,142000,0.7,2.464788732,0.965714286,176195.1437,12.9527605930181,12.7938593104323,-0.407968238326283,-0.436955775199535,11.8635823365834,11.8635823365834,-0.356674943938732,-0.356674943938732,1.08917825646319,0.93027697400445,-0.0512932943875506,-0.0802808311060041,12.2664195902096,12.1075183074303,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"SPRATNS_12","SPRATNS",14,"Europe (EU)",12,"SPRATNS_12",199,1,2014,NA,350000,360000,0.676,0.646,142000,142000,0.7,0.7,2.464788732,2.535211268,0.965714286,0.922857143,176195.1437,181229.2906,3,6,"Europe (EU)",8,3,350000,0.676,142000,0.7,2.464788732,0.965714286,176195.1437,12.7656884334656,12.7938593104323,-0.391562202939173,-0.436955775199535,11.8635823365834,11.8635823365834,-0.356674943938732,-0.356674943938732,0.902106096722199,0.93027697400445,-0.0348872587045826,-0.0802808311060041,12.0793474308104,12.1075183074303,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"SPRATNS_13","SPRATNS",14,"Europe (EU)",13,"SPRATNS_13",200,1,2015,NA,370000,356000,1.12,1.27,142000,142000,0.7,0.7,2.605633803,2.507042254,1.6,1.814285714,186263.4376,179215.6319,4,6,"Europe (EU)",8,1,336000,1.18,142000,0.7,2.366197183,1.685714286,169147.3379,12.8212582846204,12.7826860098342,0.113328685307003,0.2390169004705,11.8635823365834,11.8635823365834,-0.356674943938732,-0.356674943938732,0.95767594810728,0.919103673441781,0.470003629245736,0.595691844251752,12.1349172818272,12.0963450073033,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"SPRATNS_14","SPRATNS",14,"Europe (EU)",14,"SPRATNS_14",201,1,2015,NA,336000,356000,1.18,1.27,142000,142000,0.7,0.7,2.366197183,2.507042254,1.685714286,1.814285714,169147.3379,179215.6319,4,6,"Europe (EU)",8,2,336000,1.18,142000,0.7,2.366197183,1.685714286,169147.3379,12.7248664389453,12.7826860098342,0.165514438477573,0.2390169004705,11.8635823365834,11.8635823365834,-0.356674943938732,-0.356674943938732,0.861284102320277,0.919103673441781,0.522189382585797,0.595691844251752,12.0385254359827,12.0963450073033,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"SPRATNS_15","SPRATNS",14,"Europe (EU)",15,"SPRATNS_15",202,1,2016,NA,196000,246000,2.32,1.57,142000,142000,0.7,0.7,1.38028169,1.732394366,3.314285714,2.242857143,98669.28046,123840.0153,5,6,"Europe (EU)",8,1,196000,2.32,142000,0.7,1.38028169,3.314285714,98669.28046,12.1858699382127,12.4130868149145,0.841567185678219,0.451075619360217,11.8635823365834,11.8635823365834,-0.356674943938732,-0.356674943938732,0.322287601527216,0.549504478217281,1.19824212953074,0.807750563362643,11.4995289354359,11.7267458123701,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"SPRATNS_2","SPRATNS",14,"Europe (EU)",2,"SPRATNS_2",203,1,2012,NA,93700,294000,0.623,0.365,142000,142000,0.7,1.3,0.659859155,2.070422535,0.89,0.280769231,47169.95703,213875.6528,1,6,"Europe (EU)",8,2,88100,0.935,142000,0.7,0.620422535,1.335714286,44350.83474,11.4478534682265,12.5913350463208,-0.473208760194684,-1.00785792539965,11.8635823365834,11.8635823365834,-0.356674943938732,0.262364264467491,-0.415728868250161,0.72775270963538,-0.116533816255952,-1.27022218904522,10.7615124653175,12.27315006344,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"SPRATNS_3","SPRATNS",14,"Europe (EU)",3,"SPRATNS_3",204,1,2012,NA,93400,294000,0.858,0.365,142000,142000,0.7,1.3,0.657746479,2.070422535,1.225714286,0.280769231,47018.93263,213875.6528,1,6,"Europe (EU)",8,3,88100,0.935,142000,0.7,0.620422535,1.335714286,44350.83474,11.4446466242169,12.5913350463208,-0.153151179494175,-1.00785792539965,11.8635823365834,11.8635823365834,-0.356674943938732,0.262364264467491,-0.418935712173744,0.72775270963538,0.203523764677658,-1.27022218904522,10.7583056214961,12.27315006344,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"SPRATNS_4","SPRATNS",14,"Europe (EU)",4,"SPRATNS_4",205,1,2012,NA,88100,294000,0.904,0.365,142000,142000,0.7,1.3,0.620422535,2.070422535,1.291428571,0.280769231,44350.83474,213875.6528,1,6,"Europe (EU)",8,4,88100,0.935,142000,0.7,0.620422535,1.335714286,44350.83474,11.3862278119243,12.5913350463208,-0.100925918589961,-1.00785792539965,11.8635823365834,11.8635823365834,-0.356674943938732,0.262364264467491,-0.477354524999649,0.72775270963538,0.255749025016913,-1.27022218904522,10.6998868092066,12.27315006344,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"SPRATNS_5","SPRATNS",14,"Europe (EU)",5,"SPRATNS_5",206,1,2012,NA,88100,294000,0.935,0.365,142000,142000,0.7,1.3,0.620422535,2.070422535,1.335714286,0.280769231,44350.83474,213875.6528,1,6,"Europe (EU)",8,5,88100,0.935,142000,0.7,0.620422535,1.335714286,44350.83474,11.3862278119243,12.5913350463208,-0.06720874969345,-1.00785792539965,11.8635823365834,11.8635823365834,-0.356674943938732,0.262364264467491,-0.477354524999649,0.72775270963538,0.289466194459186,-1.27022218904522,10.6998868092066,12.27315006344,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,5
"SPRATNS_6","SPRATNS",14,"Europe (EU)",6,"SPRATNS_6",207,1,2013,NA,142000,138000,0.259,0.812,142000,142000,0.7,1.2,1,0.971830986,0.37,0.676666667,71484.88686,96435.19876,2,6,"Europe (EU)",8,1,137000,0.37,142000,0.7,0.964788732,0.528571429,68967.81338,11.8635823365834,11.8350089641393,-1.3509272172826,-0.208254938820459,11.8635823365834,11.8635823365834,-0.356674943938732,0.182321556793955,0,-0.0285733723570996,-0.994252273343867,-0.390576495121803,11.1772413337524,11.4766265463192,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"SPRATNS_7","SPRATNS",14,"Europe (EU)",7,"SPRATNS_7",208,1,2013,NA,161000,138000,0.442,0.812,142000,142000,0.7,1.2,1.133802817,0.971830986,0.631428571,0.676666667,81049.76609,96435.19876,2,6,"Europe (EU)",8,2,137000,0.37,142000,0.7,0.964788732,0.528571429,68967.81338,11.9891596439666,11.8350089641393,-0.816445396904439,-0.208254938820459,11.8635823365834,11.8635823365834,-0.356674943938732,0.182321556793955,0.125577307470159,-0.0285733723570996,-0.45977045364444,-0.390576495121803,11.3028186411634,11.4766265463192,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"SPRATNS_8","SPRATNS",14,"Europe (EU)",8,"SPRATNS_8",209,1,2013,NA,151000,138000,0.408,0.812,142000,142000,0.7,1.2,1.063380282,0.971830986,0.582857143,0.676666667,76015.61913,96435.19876,2,6,"Europe (EU)",8,3,137000,0.37,142000,0.7,0.964788732,0.528571429,68967.81338,11.9250351157971,11.8350089641393,-0.896488104577975,-0.208254938820459,11.8635823365834,11.8635823365834,-0.356674943938732,0.182321556793955,0.0614527795050543,-0.0285733723570996,-0.539813160394145,-0.390576495121803,11.2386941130216,11.4766265463192,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"SPRATNS_9","SPRATNS",14,"Europe (EU)",9,"SPRATNS_9",210,1,2013,NA,137000,138000,0.37,0.812,142000,142000,0.7,1.2,0.964788732,0.971830986,0.528571429,0.676666667,68967.81338,96435.19876,2,6,"Europe (EU)",8,4,137000,0.37,142000,0.7,0.964788732,0.528571429,68967.81338,11.8277362048103,11.8350089641393,-0.994252273343867,-0.208254938820459,11.8635823365834,11.8635823365834,-0.356674943938732,0.182321556793955,-0.0358461321818949,-0.0285733723570996,-0.637577328594324,-0.390576495121803,11.1413952019935,11.4766265463192,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"SPRBLKGSA29_1","SPRBLKGSA29",168,"Mediterranean-Black Sea",1,"SPRBLKGSA29_1",168,2,2007,NA,365000,341000,0.294,0.59,NA,NA,0.64,NA,NA,NA,0.459375,NA,172538.2652,NA,1,2,"MBS",20,7,365000,0.294,NA,0.64,NA,0.459375,172538.2652,12.8076526325646,12.7396377562657,-1.22417551164346,-0.527632742082372,NA,NA,-0.446287102628419,NA,NA,NA,-0.777888409015036,NA,12.0583743180999,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,7
"SPURDNEATL_1","SPURDNEATL",169,"Europe (EU)",1,"SPURDNEATL_1",169,1,2009,NA,225000,256000,0.0155,0.0103125,963700,963700,0.029,0.029,0.233475148,0.265642835,0.534482759,NA,6525,7424,1,2,"Europe (EU)",8,4,225000,0.0155,963700,0.029,0.233475148,0.534482759,6525,12.3238556811866,12.4529327234617,-4.16691525505694,-4.57439852732134,13.7785353218394,13.7785353218394,-3.54045944899566,-3.54045944899566,-1.45467964008571,-1.32560259802807,-0.626455805351596,NA,8.78339623219089,8.91247327446604,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"SRAKEROCKBSAI_1","SRAKEROCKBSAI",170,"US Alaska",1,"SRAKEROCKBSAI_1",170,1,2009,NA,22500,17600,0.008177778,0.011647727,NA,NA,0.03,0.03,NA,NA,NA,NA,675,528,1,2,"NPFMC",4,5,22500,0.008177778,NA,0.03,NA,NA,675,10.0212705881925,9.77565418102624,-4.80633480340961,-4.45264422530247,NA,NA,-3.50655789731998,-3.50655789731998,NA,NA,NA,NA,6.51471269087253,6.26909628370626,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,5
"SSARDCH_1","SSARDCH",171,"South America",1,"SSARDCH_1",171,1,2011,NA,94700,93600,0.173178458,0.152777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,"South America",16,5,94700,0.173178458,NA,NA,NA,NA,NA,11.4584692791742,11.4467856624657,-1.75343266703261,-1.87877084476314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,5
"SSLOBSTERSASC_1","SSLOBSTERSASC",172,"South Africa",1,"SSLOBSTERSASC_1",172,1,2012,NA,1310,1600,0.225,0.203125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,"South Africa",15,2,1310,0.225,NA,NA,NA,NA,NA,7.1777824161952,7.37775890822787,-1.49165487677772,-1.59393372589814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"SSTHORNHPCOAST_1","SSTHORNHPCOAST",173,"US West Coast",1,"SSTHORNHPCOAST_1",173,2,2004,NA,251000,144000,0.003370518,0.00488,64600,52258,0.018,0.0184,2.244582043,1.572964905,0.187251,0.265217391,4518,2649.6,1,2,"PFMC",5,8,251000,0.003370518,64600,0.018,2.244582043,0.187251,4518,12.4332082181139,11.8775685785581,-5.6926888372311,-5.32261005911708,11.0759696897707,10.8639482681548,-4.01738352108597,-3.9954046143672,0.808519331478915,0.452962312956302,-1.67530531614513,-1.32720544589742,8.41582469702795,7.88216396419094,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,8
"STMARLINWCNPAC_1","STMARLINWCNPAC",174,"Pacific Ocean",1,"STMARLINWCNPAC_1",174,1,2009,NA,6410,5330,0.385335413,0.48,2819,2712.86,0.63,0.612,0.54,0.409162286,1.1,1.37254902,2996.086556,2056.314,1,2,"POHS",19,4,6410,0.385335413,2819,0.63,0.54,1.1,2996.086556,8.76561454991472,8.58110651715989,-0.953641121373664,-0.7339691750802,7.94413749111411,7.90575870793635,-0.462035459596559,-0.491022996469811,-0.616186139423817,-0.89364341435253,0.0953101798043249,0.316669609610747,8.00506223474048,7.62867033864938,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"SURFMATLC_1","SURFMATLC",175,"US East Coast",1,"SURFMATLC_1",175,1,2008,NA,1310000,878000,0.028,0.0272,972000,543000,0.15,0.15,1.347736626,1.61694291,0.186666667,0.181333333,169764.0655,113780.8011,1,2,"MAFMC",2,3,1310000,0.028,972000,0.15,1.347736626,0.186666667,169764.0655,14.0855376951773,13.6854018726173,-3.57555076880693,-3.60453830568019,13.7871110834426,13.2048645989161,-1.89711998488588,-1.89711998488588,0.298426612095064,0.480537273849245,-1.67843078213534,-1.70741832263254,12.0421649020766,11.6420290790603,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,3
"SWHITSE_1","SWHITSE",17,"Australia",1,"SWHITSE_1",49,1,2007,NA,9160,7770,0.192,0.195624196,1872.562,3734.3088,0.332,NA,1.756951172,0.664112191,0.605421687,NA,2034.388528,NA,1,3,"Australia",12,1,8600,0.197,1660.1421,0.3393,2.005852391,0.539345712,1897.645918,9.12260145766818,8.95802544336169,-1.65025990695436,-1.63155982760032,7.53506282565764,8.22531802020019,-1.10262031006565,NA,0.563580018266718,-0.409304181428836,-0.501830060439502,NA,7.61795057508297,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"SWHITSE_2","SWHITSE",17,"Australia",2,"SWHITSE_2",50,2,2007,NA,8600,7770,0.197,0.195624196,1660.1421,3734.3088,0.3393,NA,2.005852391,0.664112191,0.539345712,NA,1897.645918,NA,1,3,"Australia",12,9,8600,0.197,1660.1421,0.3393,2.005852391,0.539345712,1897.645918,9.0595174822416,8.95802544336169,-1.62455155024415,-1.63155982760032,7.41465848009655,8.22531802020019,-1.08087060719195,NA,0.696069103083573,-0.409304181428836,-0.617398518502862,NA,7.54836940644487,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,9
"SWHITSE_3","SWHITSE",17,"Australia",3,"SWHITSE_3",51,2,2008,NA,8080,9160,0.168,0.152,1660.1421,1872.562,0.3393,0.332,2.144394748,2.039985859,0.551134689,0.481927711,1782.904537,2034.388528,2,3,"Australia",12,8,8080,0.168,1660.1421,0.3393,2.144394748,0.551134689,1782.904537,8.99714715151514,9.12260145766818,-1.78379129957888,-1.88387475813586,7.41465848009655,7.53506282565764,-1.08087060719195,-1.10262031006565,0.762857343798315,0.712942875969355,-0.595776055054849,-0.729961153357662,7.48599907576798,7.61795057508297,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,8
"TANNERCRABBSAI_1","TANNERCRABBSAI",176,"US Alaska",1,"TANNERCRABBSAI_1",176,1,2012,NA,46500,59400,NA,NA,26800,33540,0.58,0.73,1.735074627,1.771019678,NA,NA,17973.97866,27125.72455,1,2,"NPFMC",4,2,46500,NA,26800,0.58,1.735074627,NA,17973.97866,10.7472075915754,10.9920495053507,NA,NA,10.1961571664989,10.4204940353772,-0.544727175441672,-0.3147107448397,0.551050425153919,0.571555469975557,NA,NA,9.79668036094711,10.2082378020068,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
"TIGERFLATSE_1","TIGERFLATSE",177,"Australia",1,"TIGERFLATSE_1",177,2,2005,NA,21700,26300,0.165,0.121673004,7180.898,5472.868,0.1629,NA,1.221295721,2.083002915,6.998158379,NA,2869.218729,NA,1,2,"Australia",12,10,21700,0.165,7180.898,0.1629,1.221295721,6.998158379,2869.218729,9.98506753952855,10.1773242181659,-1.80180980508156,-2.10641812775304,8.8791797238596,8.60755807245365,-1.81461876337414,NA,0.19991236154511,0.733810561701764,1.94564702572712,NA,7.96179505183449,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,10
"Tilefish_1","Tilefish",18,"US South Atlantic",1,"Tilefish_1",52,1,2010,NA,18.356,54.825,0.1763,0.07,21.929,25.304,0.236,0.185,0.837065074,2.166653494,0.747033898,0.378378378,3.679337118,8.825355873,1,3,"SAFMC",6,4,24.265,0.149,19.913,0.282,1.218550696,0.528368794,5.68743619,2.90995649653259,4.00414629430395,-1.73556818957831,-2.65926003693278,3.0878099617549,3.23096248600335,-1.44392347395653,-1.68739945390381,-0.177853464800325,0.773183808522693,-0.29164471603018,-0.971860584028966,1.30273260497705,2.17762892755872,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"Tilefish_2","Tilefish",18,"US South Atlantic",2,"Tilefish_2",53,2,2010,NA,24.265,54.825,0.149,0.07,19.913,25.304,0.282,0.185,1.218550696,2.166653494,0.528368794,0.378378378,5.68743619,8.825355873,1,3,"SAFMC",6,8,24.265,0.149,19.913,0.282,1.218550696,0.528368794,5.68743619,3.18903498285718,4.00414629430395,-1.90380897303668,-2.65926003693278,2.99137278477654,3.23096248600335,-1.26584820804402,-1.68739945390381,0.197662198470009,0.773183808522693,-0.637960765610104,-0.971860584028966,1.73825956487347,2.17762892755872,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"Tilefish_3","Tilefish",18,"US South Atlantic",3,"Tilefish_3",54,1,2014,NA,21.523,18.646,0.301,0.289,19.913,21.929,0.282,0.236,1.080851705,0.850289571,1.067375887,1.224576271,5.044743009,3.737465673,2,3,"SAFMC",6,4,21.523,0.301,19.913,0.282,1.080851705,1.067375887,5.044743009,3.06912213078204,2.9256316458745,-1.20064501423326,-1.2413285908697,2.99137278477654,3.0878099617549,-1.26584820804402,-1.44392347395653,0.077749346082863,-0.162178315748519,0.0652031942559449,0.202594882934573,1.61834671276578,1.31840775419302,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"TURBLKGSA29_1","TURBLKGSA29",178,"Mediterranean-Black Sea",1,"TURBLKGSA29_1",178,1,2010,NA,2630,2330,0.743,0.62,NA,NA,0.26,NA,NA,NA,2.857692308,NA,602.1343293,NA,1,2,"MBS",20,4,2630,0.743,NA,0.26,NA,2.857692308,602.1343293,7.87473912517181,7.75362354655975,-0.297059234264378,-0.478035800943,NA,NA,-1.34707364796661,NA,NA,NA,1.0500144138099,NA,6.40048055878925,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4
"Vermilionsnapper_1","Vermilionsnapper",19,"US South Atlantic",1,"Vermilionsnapper_1",55,1,2007,NA,7.43,7.88,0.65,0.49,5.98,9.157,0.75,0.386,1.242474916,0.860543846,0.866666667,1.269430052,3.567071928,2.281116322,1,3,"SAFMC",6,4,23.77,0.423,18.3,0.41,1.298907104,1.031707317,7.230508071,2.00552585872967,2.06432790386979,-0.430782916092454,-0.713349887877465,1.78842056796254,2.2145186141256,-0.287682072451781,-0.951917909517306,0.21710529045488,-0.150190710532203,-0.143100843256058,0.23856802178678,1.27174507101785,0.824664938056359,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"Vermilionsnapper_2","Vermilionsnapper",19,"US South Atlantic",2,"Vermilionsnapper_2",56,2,2007,NA,23.77,7.88,0.423,0.49,18.3,9.157,0.41,0.386,1.298907104,0.860543846,1.031707317,1.269430052,7.230508071,2.281116322,1,3,"SAFMC",6,11,23.77,0.423,18.3,0.41,1.298907104,1.031707317,7.230508071,3.1684242813721,2.06432790386979,-0.860383099935859,-0.713349887877465,2.90690105984738,2.2145186141256,-0.891598119283784,-0.951917909517306,0.261523221659351,-0.150190710532203,0.0312150192770025,0.23856802178678,1.97830930631578,0.824664938056359,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"Vermilionsnapper_3","Vermilionsnapper",19,"US South Atlantic",3,"Vermilionsnapper_3",57,2,2011,NA,24.46,5.86,0.188,0.58,18.3,5.98,0.41,0.75,1.336612022,0.97993311,0.458536585,0.773333333,7.44039661,2.813329946,2,3,"SAFMC",6,7,24.46,0.188,18.3,0.41,1.336612022,0.458536585,7.44039661,3.19703913025903,1.76814960358892,-1.67131331615219,-0.544727175441672,2.90690105984738,1.78842056796254,-0.891598119283784,-0.287682072451781,0.290138070517947,-0.0202709647490457,-0.779715197666277,-0.257045103420926,2.00692415521989,1.0343688159106,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA
"VSNAPGM_1","VSNAPGM",179,"US Southeast and Gulf",1,"VSNAPGM_1",179,2,2004,NA,187,105,0.478,0.488,197,68.8,0.103,NA,0.9492386,1.526163,NA,NA,19.261,52.43767,1,2,"GMFMC",1,10,187,0.478,197,0.103,0.9492386,NA,19.261,5.23110861685459,4.65396035015752,-0.738144546490681,-0.71743987312899,5.28320372873799,4.2312037449393,-2.2730262907525,NA,-0.052095089423509,0.422756742361073,NA,NA,2.95808232610209,3.95962522617688,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,10
"WANGLVIIIc-IXa_1","WANGLVIIIc-IXa",15,"Europe (EU)",1,"WANGLVIIIc-IXa_1",211,1,2012,NA,8250,8660,0.152727273,0.145496536,NA,NA,0.19,0.19,NA,NA,0.947368421,0.894736842,1427.587145,1498.5339,1,6,"Europe (EU)",8,1,10500,0.133333333,5400,0.24,1.27962963,0.579166667,2240.407459,9.01796847932873,9.06647000155648,-1.87910147759749,-1.92760300021413,NA,NA,-1.66073120682165,-1.66073120682165,NA,NA,-0.0540672213258314,-0.111225635227871,7.26374098695232,7.31224250912345,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"WANGLVIIIc-IXa_10","WANGLVIIIc-IXa",15,"Europe (EU)",10,"WANGLVIIIc-IXa_10",212,1,2014,NA,9770,9380,0.204708291,0.213219616,5400,NA,0.31,0.19,1.485185185,NA,0.741935484,1.315789474,2604.223238,1623.123324,3,6,"Europe (EU)",8,1,12600,0.161111111,5400,0.24,1.52037037,0.704166667,2688.488951,9.18707174503683,9.14633504200027,-1.58616928395975,-1.54543258341819,8.59415423255237,NA,-1.17118298150295,-1.66073120682165,0.395539468183506,NA,-0.298492988382084,0.27443684594176,7.8648897285326,7.39210754984043,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1
"WANGLVIIIc-IXa_11","WANGLVIIIc-IXa",15,"Europe (EU)",11,"WANGLVIIIc-IXa_11",213,1,2014,NA,10100,9380,0.198019802,0.213219616,5400,NA,0.31,0.19,1.52037037,NA,0.709677419,1.315789474,2692.185742,1623.123324,3,6,"Europe (EU)",8,2,12600,0.161111111,5400,0.24,1.52037037,0.704166667,2688.488951,9.22029070282935,9.14633504200027,-1.61938824318727,-1.54543258341819,8.59415423255237,NA,-1.17118298150295,-1.66073120682165,0.418953969650503,NA,-0.34294475162683,0.27443684594176,7.89810868615556,7.39210754984043,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2
